timestamp,temperature,pressure,flow_rate,vibration
2026-04-24 04:52:02,195.54,50.56,102.74,0.51
2026-04-24 04:52:03,209.92,45.61,101.93,0.36
2026-04-24 04:52:04,207.96,53.0,98.33,0.43
2026-04-24 04:52:05,208.53,49.15,100.53,0.44
2026-04-24 04:52:06,248.37,50.65,103.84,0.5
2026-04-24 04:52:07,200.26,47.5,95.04,0.49
2026-04-24 04:52:08,191.63,54.08,101.64,0.7
2026-04-24 04:52:09,198.62,51.65,103.87,0.66
2026-04-24 04:52:10,195.97,49.37,104.03,0.36
2026-04-24 04:52:11,214.52,49.02,101.83,0.68
2026-04-24 04:52:12,207.21,34.35,97.07,0.47
2026-04-24 04:52:13,192.39,50.97,100.84,0.63
2026-04-24 04:52:14,190.5,50.34,103.14,0.6
2026-04-24 04:52:15,187.53,49.41,96.7,0.48
2026-04-24 04:52:16,194.57,51.14,100.15,0.39
2026-04-24 04:52:17,200.53,48.55,95.07,0.37
2026-04-24 04:52:18,196.61,52.45,102.43,0.33
2026-04-24 04:52:19,185.32,54.98,103.9,0.39
2026-04-24 04:52:20,207.97,49.24,100.57,0.7
2026-04-24 04:52:21,214.5,46.99,98.62,0.62
2026-04-24 04:52:22,214.39,49.69,99.13,0.55
2026-04-24 04:52:24,213.69,47.66,101.97,0.41
2026-04-24 04:52:25,197.89,51.43,98.55,0.35
2026-04-24 04:52:26,202.43,47.63,103.45,0.54
2026-04-24 04:52:27,197.84,54.74,98.39,0.67
2026-04-24 04:52:28,187.26,51.51,98.29,0.42
2026-04-24 04:52:29,211.02,49.62,99.36,0.52
2026-04-24 04:52:30,187.47,52.05,102.23,0.47
2026-04-24 04:52:31,213.68,54.67,102.81,0.68
2026-04-24 04:52:32,209.53,51.69,97.91,0.52
2026-04-24 04:52:33,211.69,54.56,101.89,0.69
2026-04-24 04:52:34,200.58,52.41,104.32,0.6
2026-04-24 04:52:35,192.98,45.84,64.23,0.57
2026-04-24 04:52:36,198.4,46.62,97.79,0.4
2026-04-24 04:52:37,199.47,50.55,95.61,0.61
2026-04-24 04:52:38,206.42,45.73,104.73,0.36
2026-04-24 04:52:39,210.54,51.85,99.75,0.42
2026-04-24 04:52:40,193.98,47.81,96.03,0.45
2026-04-24 04:52:41,196.99,49.23,97.51,0.58
2026-04-24 04:52:42,198.8,54.81,98.97,0.65
2026-04-24 04:52:43,186.16,53.21,96.12,0.48
2026-04-24 04:52:44,214.08,45.09,96.0,0.31
2026-04-24 04:52:45,213.9,22.77,96.44,0.47
2026-04-24 04:52:46,191.14,54.66,99.81,0.3
2026-04-24 04:52:47,211.19,51.74,104.1,0.65
2026-04-24 04:52:48,202.07,48.32,99.93,0.43
2026-04-24 04:52:49,201.0,51.47,95.97,0.57
2026-04-24 04:52:50,207.74,53.4,98.35,0.52
2026-04-24 04:52:51,213.65,54.38,95.64,0.35
2026-04-24 04:52:53,185.31,49.8,99.69,0.43
2026-04-24 04:52:54,186.41,52.4,96.12,0.42
2026-04-24 04:52:55,191.46,51.01,102.39,0.35
2026-04-24 04:52:56,209.28,51.58,102.4,0.65
2026-04-24 04:52:57,188.67,48.18,103.85,0.41
2026-04-24 04:52:58,204.73,49.45,103.73,0.45
2026-04-24 04:52:59,207.83,45.37,100.66,0.42
2026-04-24 04:53:00,235.23,53.23,96.83,0.36
2026-04-24 04:53:01,192.53,50.54,100.32,0.64
2026-04-24 04:53:02,195.23,49.07,99.16,0.51
2026-04-24 04:53:03,211.88,50.52,100.74,0.61
2026-04-24 04:53:04,206.47,53.45,96.69,0.34
2026-04-24 04:53:05,194.75,50.18,62.8,0.34
2026-04-24 05:20:52,203.84,48.19,96.57,0.58
2026-04-24 05:20:53,200.92,52.68,98.23,0.35
2026-04-24 05:20:54,204.34,45.3,102.6,0.57
2026-04-24 05:20:56,197.1,47.05,100.28,0.45
2026-04-24 05:20:57,207.09,50.59,97.85,0.61
2026-04-24 05:20:58,213.18,45.49,96.49,0.55
2026-04-24 05:20:59,195.33,46.67,101.35,0.69
2026-04-24 05:21:00,197.36,47.87,96.06,0.61
2026-04-24 05:21:01,187.34,50.15,100.79,0.58
2026-04-24 05:21:02,202.32,48.95,101.76,0.55
2026-04-24 05:21:03,249.86,49.14,97.53,0.43
2026-04-24 05:21:04,204.95,47.38,98.74,0.53
2026-04-24 05:21:05,206.41,46.27,99.34,0.53
2026-04-24 05:21:06,186.56,49.5,100.84,0.43
2026-04-24 05:21:07,212.24,52.18,96.16,0.59
2026-04-24 05:21:08,200.74,48.5,101.86,0.57
2026-04-24 05:21:09,210.04,52.81,102.82,0.66
2026-04-24 05:21:10,185.63,51.36,98.07,0.5
2026-04-24 05:21:11,190.22,48.6,101.99,0.62
2026-04-24 05:21:12,191.92,51.66,102.19,0.66
2026-04-24 05:21:13,209.94,50.77,100.2,1.07
2026-04-24 05:21:14,200.4,46.06,100.9,0.31
2026-04-24 05:21:16,213.16,45.93,100.88,0.45
2026-04-24 05:21:17,189.38,27.52,104.75,0.32
2026-04-24 05:21:18,192.88,48.36,96.37,0.46
2026-04-24 05:21:19,188.61,54.06,99.61,0.53
2026-04-24 05:21:20,197.39,52.0,75.87,0.36
2026-04-24 05:21:21,203.23,47.5,99.24,0.53
2026-04-24 05:21:22,192.69,46.8,96.62,0.45
2026-04-24 05:21:23,210.18,50.25,97.15,0.57
2026-04-24 05:21:24,185.34,47.88,104.5,0.42
2026-04-24 05:21:25,206.0,49.3,103.55,0.45
2026-04-24 05:21:26,186.3,49.82,69.81,0.49
2026-04-24 05:21:27,213.92,50.53,103.51,0.55
2026-04-24 05:21:28,192.0,53.44,104.61,0.35
2026-04-24 05:21:29,187.61,49.78,102.73,0.33
2026-04-24 05:21:30,204.85,48.83,97.92,0.33
2026-04-24 05:21:31,211.97,50.14,98.37,0.39
2026-04-24 05:21:32,194.49,49.76,96.39,0.39
2026-04-24 05:21:33,200.31,46.29,104.03,0.36
2026-04-24 05:21:34,193.02,45.22,96.37,0.36
2026-04-24 05:21:36,211.05,45.31,98.07,0.65
2026-04-24 05:21:37,246.22,46.33,97.46,0.45
2026-04-24 05:21:38,194.45,47.35,99.8,0.42
2026-04-24 05:21:39,202.39,48.59,102.86,0.38
2026-04-24 05:21:40,186.77,52.04,96.63,0.3
2026-04-24 05:21:41,194.88,50.77,104.1,0.46
2026-04-24 05:21:42,202.28,52.79,99.53,0.53
2026-04-24 05:21:43,196.4,50.11,99.16,0.66
2026-04-24 05:21:44,193.19,47.04,99.87,0.49
2026-04-24 05:21:45,194.62,46.82,98.61,0.68
2026-04-24 05:21:46,186.57,53.29,102.44,0.52
2026-04-24 05:21:47,206.11,45.3,100.63,0.41
2026-04-24 05:21:48,188.24,48.77,103.28,0.48
2026-04-24 05:21:49,190.63,47.74,104.77,0.56
2026-04-24 05:21:50,195.9,49.7,100.65,0.57
2026-04-24 05:21:51,190.27,52.68,104.8,0.32
2026-04-24 05:21:52,206.75,45.38,98.36,0.62
2026-04-24 05:21:53,205.23,50.33,98.63,0.7
2026-04-24 05:21:55,205.9,53.95,95.21,0.55
2026-04-24 05:21:56,196.59,45.16,98.3,0.63
2026-04-24 05:21:57,205.72,53.96,96.76,0.35
2026-04-24 05:21:58,212.44,50.0,99.16,0.69
2026-04-24 05:21:59,211.07,53.27,103.59,0.56
2026-04-24 05:22:00,209.93,51.78,98.01,0.45
2026-04-24 05:22:01,209.73,53.55,98.32,0.63
2026-04-24 05:22:02,200.77,49.32,101.09,0.53
2026-04-24 05:22:03,186.62,51.12,99.5,0.38
2026-04-24 05:22:04,210.09,45.4,96.48,0.34
2026-04-24 05:22:05,213.19,52.32,98.98,0.59
2026-04-24 05:22:06,213.19,51.48,98.37,0.64
2026-04-24 05:22:07,188.3,50.84,101.79,0.6
2026-04-24 05:22:08,207.06,45.78,67.23,0.47
2026-04-24 05:22:09,235.51,53.33,103.89,0.31
2026-04-24 05:22:10,206.5,48.12,100.72,0.33
2026-04-24 05:22:11,195.23,48.87,101.78,0.55
2026-04-24 05:22:12,254.2,51.98,101.83,0.48
2026-04-24 05:22:13,202.03,48.9,101.47,0.4
2026-04-24 05:22:14,193.26,54.2,96.15,0.32
2026-04-24 05:22:15,234.0,53.01,100.77,0.33
2026-04-24 05:22:17,198.96,48.42,100.93,0.66
2026-04-24 05:22:18,201.53,48.85,103.57,0.6
2026-04-24 05:22:19,185.43,47.77,96.74,0.41
2026-04-24 05:22:20,212.3,50.32,104.7,0.31
2026-04-24 05:22:21,194.69,45.54,99.93,0.49
2026-04-24 05:22:22,194.27,50.78,104.16,0.57
2026-04-24 05:22:23,202.41,45.32,99.58,0.53
2026-04-24 05:22:24,209.43,52.59,101.89,0.58
2026-04-24 05:22:25,196.39,48.36,98.22,0.99
2026-04-24 05:22:26,202.41,45.43,104.36,0.58
2026-04-24 05:22:27,204.1,53.45,98.85,0.38
2026-04-24 05:22:28,193.18,52.1,95.51,0.53
2026-04-24 05:22:29,197.36,49.12,97.67,0.6
2026-04-24 05:22:30,185.98,51.28,97.12,0.66
2026-04-24 05:22:31,196.69,51.64,99.7,0.7
2026-04-24 05:22:32,200.92,54.43,67.47,0.65
2026-04-24 05:22:33,197.18,45.06,101.63,0.43
2026-04-24 05:22:34,189.47,51.13,63.01,0.4
2026-04-24 05:22:35,196.65,52.06,98.85,0.38
2026-04-24 05:22:36,203.11,50.23,103.34,0.65
2026-04-24 05:22:37,186.01,48.18,100.29,0.53
2026-04-24 05:22:38,191.67,52.64,104.84,0.63
2026-04-24 05:22:39,200.06,54.4,103.82,0.53
2026-04-24 05:22:40,188.69,45.07,101.53,0.35
2026-04-24 05:22:41,199.06,53.67,102.53,0.53
2026-04-24 05:22:42,201.31,50.76,95.79,0.59
2026-04-24 05:22:43,194.7,49.75,95.21,0.36
2026-04-24 05:22:44,211.31,47.8,104.08,0.38
2026-04-24 05:22:45,207.12,46.59,101.26,0.59
2026-04-24 05:22:46,211.62,50.1,97.58,0.59
2026-04-24 05:22:47,186.11,52.4,103.13,0.47
2026-04-24 05:22:49,199.63,46.11,98.03,0.34
2026-04-24 05:22:50,195.7,53.04,102.51,0.69
2026-04-24 05:22:51,205.29,47.11,99.55,0.58
2026-04-24 05:22:52,186.85,48.53,101.88,0.63
2026-04-24 05:22:53,200.9,50.47,96.12,0.69
2026-04-24 05:22:54,190.72,49.77,101.1,0.56
2026-04-24 05:22:55,198.27,52.64,104.77,0.4
2026-04-24 05:22:56,194.62,49.63,102.78,0.64
2026-04-24 05:22:57,208.39,49.83,101.11,0.42
2026-04-24 05:22:58,191.7,48.06,97.99,0.59
2026-04-24 05:22:59,199.82,52.39,98.79,0.31
2026-04-24 05:23:00,214.13,54.46,98.36,1.01
2026-04-24 05:23:01,194.04,45.98,102.78,0.36
2026-04-24 05:23:02,197.68,53.19,70.85,0.32
2026-04-24 05:23:03,208.5,47.51,103.72,0.53
2026-04-24 05:23:04,197.97,47.28,102.85,0.42
2026-04-24 05:23:05,202.95,54.95,97.01,0.34
2026-04-24 05:23:06,209.73,54.23,100.86,0.56
2026-04-24 05:23:07,199.71,48.68,96.77,0.57
2026-04-24 05:23:08,192.34,47.77,101.44,0.51
2026-04-24 05:23:09,190.35,54.46,96.39,0.58
2026-04-24 05:23:10,199.63,49.98,98.11,0.36
2026-04-24 05:23:11,214.68,53.43,98.44,0.5
2026-04-24 05:23:12,194.06,52.1,98.7,0.53
2026-04-24 05:23:13,198.65,53.12,104.54,0.44
2026-04-24 05:23:14,204.14,53.22,97.23,0.67
2026-04-24 05:23:15,202.38,47.96,95.69,0.39
2026-04-24 05:23:17,213.57,54.37,95.91,0.6
2026-04-24 05:23:18,187.42,53.08,98.58,0.4
2026-04-24 05:23:19,208.73,50.96,103.59,0.59
2026-04-24 05:23:20,197.2,53.42,95.59,0.6
2026-04-24 05:23:21,202.83,51.64,104.56,1.49
2026-04-24 05:23:22,208.5,47.08,99.0,0.63
2026-04-24 05:23:23,190.73,48.37,95.85,0.45
2026-04-24 05:23:24,206.9,52.95,97.45,0.34
2026-04-24 05:23:25,247.38,45.97,98.81,0.44
2026-04-24 05:23:26,185.33,49.65,100.64,0.66
2026-04-24 05:23:27,212.63,45.13,97.6,0.67
2026-04-24 05:23:28,202.14,52.1,104.19,0.57
2026-04-24 05:23:29,249.9,48.74,102.17,0.45
2026-04-24 05:23:30,200.52,47.97,101.76,0.36
2026-04-24 05:23:31,201.38,46.07,98.61,0.47
2026-04-24 05:23:32,213.88,52.21,100.98,0.66
2026-04-24 05:23:33,203.36,51.05,102.22,0.33
2026-04-24 05:23:34,213.98,46.01,101.62,0.4
2026-04-24 05:23:35,213.13,48.61,104.72,0.53
2026-04-24 05:23:36,208.74,47.27,104.27,1.01
2026-04-24 05:23:37,208.63,51.42,96.57,0.68
2026-04-24 05:23:38,186.44,54.3,98.3,0.53
2026-04-24 05:23:39,189.46,14.16,95.13,0.57
2026-04-24 05:23:40,200.67,53.25,100.11,0.65
2026-04-24 05:23:41,199.94,53.92,102.28,0.37
2026-04-24 05:23:42,214.57,54.71,102.22,0.66
2026-04-24 05:23:44,204.96,48.77,95.41,0.54
2026-04-24 05:23:45,212.79,51.63,95.23,0.46
2026-04-24 05:23:46,192.25,45.68,103.02,0.43
2026-04-24 05:23:47,197.4,45.62,95.11,0.53
2026-04-24 05:23:48,198.46,48.94,104.37,0.4
2026-04-24 05:23:49,211.98,49.32,95.77,0.62
2026-04-24 05:23:50,193.4,45.78,104.91,0.66
2026-04-24 05:23:51,203.05,53.53,102.48,0.55
2026-04-24 05:23:52,210.97,49.06,101.0,0.52
2026-04-24 05:23:53,185.73,45.35,98.27,0.48
2026-04-24 05:23:54,202.18,21.08,102.65,0.55
2026-04-24 05:23:55,206.12,53.87,99.18,0.45
2026-04-24 05:23:56,185.91,51.75,97.18,0.36
2026-04-24 05:23:57,205.3,48.2,104.69,0.34
2026-04-24 05:23:58,186.66,45.13,77.85,0.37
2026-04-24 05:23:59,197.56,34.59,103.0,0.3
2026-04-24 05:24:00,201.11,52.22,102.95,0.39
2026-04-24 05:24:01,202.56,50.17,75.88,0.39
2026-04-24 05:24:02,193.08,48.29,95.03,0.66
2026-04-24 05:24:03,195.55,51.73,98.61,0.39
2026-04-24 05:24:04,195.04,45.75,98.35,0.33
2026-04-24 05:24:05,207.76,46.49,100.98,0.46
2026-04-24 05:24:06,185.74,49.9,99.41,0.4
2026-04-24 05:24:07,190.78,47.37,101.77,0.52
2026-04-24 05:24:08,207.12,46.0,99.05,0.57
2026-04-24 05:24:10,206.34,54.23,104.11,0.54
2026-04-24 05:24:11,188.84,54.98,102.27,0.54
2026-04-24 05:24:12,204.05,51.33,98.34,0.49
2026-04-24 05:24:13,191.47,52.28,98.95,0.46
2026-04-24 05:24:14,192.37,52.4,100.96,0.57
2026-04-24 05:24:15,194.29,45.83,101.61,0.54
2026-04-24 05:24:16,211.79,47.43,102.81,0.64
2026-04-24 05:24:17,204.55,54.53,97.97,0.35
2026-04-24 05:24:18,193.48,46.35,98.12,0.63
2026-04-24 05:24:19,213.42,45.32,103.61,0.56
2026-04-24 05:24:20,187.68,48.73,103.76,0.57
2026-04-24 05:24:21,196.97,47.91,97.02,0.33
2026-04-24 05:24:22,189.78,51.87,95.01,0.44
2026-04-24 05:24:23,205.97,53.11,95.96,0.33
2026-04-24 05:24:24,212.58,53.37,102.72,0.53
2026-04-24 05:24:25,193.66,52.67,98.07,0.53
2026-04-24 05:24:26,202.07,47.07,102.96,0.53
2026-04-24 05:24:27,204.67,25.29,98.41,0.4
2026-04-24 05:24:28,192.94,51.6,97.75,0.67
2026-04-24 05:24:29,186.33,17.22,95.99,0.55
2026-04-24 05:24:30,214.43,46.52,104.75,0.62
2026-04-24 05:24:31,214.88,45.85,101.83,0.61
2026-04-24 05:24:32,195.4,49.88,97.13,1.04
2026-04-24 05:24:33,194.55,54.52,103.7,0.42
2026-04-24 05:24:34,192.42,50.78,100.62,0.44
2026-04-24 05:24:35,201.71,50.74,102.77,0.61
2026-04-24 05:24:36,213.0,52.64,97.73,0.47
2026-04-24 05:24:37,193.88,49.51,95.82,0.36
2026-04-24 05:24:39,209.12,48.65,96.57,0.44
2026-04-24 05:24:40,189.14,51.33,103.9,0.39
2026-04-24 05:24:41,209.59,52.2,101.17,0.35
2026-04-24 05:24:42,186.26,54.26,97.65,0.46
2026-04-24 05:24:43,193.04,47.34,101.43,0.66
2026-04-24 05:24:44,209.02,50.42,98.41,0.36
2026-04-24 05:24:45,186.87,52.08,102.13,0.37
2026-04-24 05:24:46,199.75,53.93,97.99,0.42
2026-04-24 05:24:47,185.25,48.51,103.37,0.66
2026-04-24 05:24:48,209.04,45.02,96.12,0.64
2026-04-24 05:24:49,190.44,52.53,95.32,0.69
2026-04-24 05:24:50,204.55,53.98,98.32,0.65
2026-04-24 05:24:51,185.06,46.42,97.88,1.35
2026-04-24 05:24:52,212.82,46.6,98.9,0.43
2026-04-24 05:24:53,204.24,48.85,100.79,0.5
2026-04-24 05:24:54,201.5,49.05,95.82,0.53
2026-04-24 05:24:55,205.71,47.47,102.46,0.65
2026-04-24 05:24:56,202.82,53.41,98.73,0.61
2026-04-24 05:24:57,209.76,52.16,62.88,0.44
2026-04-24 05:24:58,209.67,52.73,103.32,0.34
2026-04-24 05:24:59,195.62,52.38,101.73,0.45
2026-04-24 05:25:00,207.03,49.34,97.71,1.31
2026-04-24 05:25:01,190.22,54.73,101.12,0.67
2026-04-24 05:25:03,204.39,33.36,99.8,0.42
2026-04-24 05:25:04,194.17,47.63,101.46,0.64
2026-04-24 05:25:05,199.36,54.82,99.95,0.42
2026-04-24 05:25:06,208.26,47.79,98.77,0.45
2026-04-24 05:25:07,197.2,51.83,101.77,0.44
2026-04-24 05:25:08,203.25,51.82,100.56,0.61
2026-04-24 05:25:09,206.08,53.67,103.89,0.66
2026-04-24 05:25:10,210.87,50.18,97.78,0.34
2026-04-24 05:25:11,185.35,45.78,96.05,0.52
2026-04-24 05:25:12,203.61,48.73,103.06,0.39
2026-04-24 05:25:13,189.28,53.32,78.47,0.38
2026-04-24 05:25:14,190.03,51.39,98.3,0.68
2026-04-24 05:25:15,190.77,47.39,96.07,0.57
2026-04-24 05:25:16,214.78,23.5,98.65,0.65
2026-04-24 05:25:17,190.44,45.8,104.24,0.4
2026-04-24 05:25:18,211.36,46.06,97.12,0.36
2026-04-24 05:25:19,188.72,53.29,101.08,0.41
2026-04-24 05:25:20,203.13,52.94,97.59,0.43
2026-04-24 05:25:21,199.78,51.28,98.67,0.6
2026-04-24 05:25:22,186.76,47.32,102.05,0.33
2026-04-24 05:25:23,209.34,53.43,103.98,0.31
2026-04-24 05:25:24,186.64,54.88,98.0,0.66
2026-04-24 05:25:25,186.4,47.2,104.76,0.68
2026-04-24 05:25:27,203.12,47.16,104.52,0.36
2026-04-24 05:25:28,189.48,49.12,103.52,0.66
2026-04-24 05:25:29,214.1,48.73,96.73,0.32
2026-04-24 05:25:30,205.96,54.89,95.44,0.46
2026-04-24 05:25:31,205.73,53.21,76.42,0.31
2026-04-24 05:25:32,187.4,45.4,98.45,0.37
2026-04-24 05:25:33,190.21,49.69,98.27,0.32
2026-04-24 05:25:34,197.69,47.96,103.8,0.36
2026-04-24 05:25:35,187.94,51.33,104.19,0.64
2026-04-24 05:25:36,207.15,52.84,101.0,0.62
2026-04-24 05:25:37,194.69,49.77,97.66,0.48
2026-04-24 05:25:38,212.84,45.48,100.66,0.55
2026-04-24 05:25:39,203.53,45.29,98.04,0.53
2026-04-24 05:25:40,187.8,52.11,98.47,0.66
2026-04-24 05:25:41,209.7,45.63,99.77,0.63
2026-04-24 05:25:42,206.22,47.98,101.35,0.57
2026-04-24 05:25:43,195.79,46.81,102.81,0.56
2026-04-24 05:25:44,192.31,48.6,99.28,0.49
2026-04-24 05:25:45,204.56,53.43,97.23,0.47
2026-04-24 05:25:47,193.02,49.12,95.01,0.51
2026-04-24 05:25:48,196.79,46.99,99.06,0.47
2026-04-24 05:25:49,203.47,53.17,98.25,0.46
2026-04-24 05:25:50,199.87,45.71,104.84,0.64
2026-04-24 05:25:51,200.99,47.49,102.82,0.61
2026-04-24 05:25:52,209.45,48.77,95.97,0.3
2026-04-24 05:25:53,185.73,53.06,100.02,0.51
2026-04-24 05:25:54,207.86,51.52,95.83,0.51
2026-04-24 05:25:55,206.13,54.74,101.24,0.69
2026-04-24 05:25:56,195.95,45.9,101.49,0.59
2026-04-24 05:25:57,198.92,50.38,104.99,0.36
2026-04-24 05:25:58,194.49,46.35,95.3,0.61
2026-04-24 05:25:59,197.88,49.31,95.03,0.54
2026-04-24 05:26:00,213.77,51.69,101.51,0.54
2026-04-24 05:26:01,195.74,54.65,96.72,1.37
2026-04-24 05:26:02,231.03,51.6,97.97,0.33
2026-04-24 05:26:03,214.49,48.01,99.81,0.47
2026-04-24 05:26:04,193.56,48.06,98.43,0.49
2026-04-24 05:26:05,206.84,51.93,95.95,0.44
2026-04-24 05:26:06,201.18,47.32,101.84,0.48
2026-04-24 05:26:08,206.56,45.11,97.67,0.45
2026-04-24 05:26:09,190.87,54.63,96.69,0.66
2026-04-24 05:26:10,191.3,48.75,83.38,0.51
2026-04-24 05:26:11,196.33,52.83,102.95,0.61
2026-04-24 05:26:12,209.19,45.15,101.91,0.46
2026-04-24 05:26:13,205.8,53.55,101.65,0.69
2026-04-24 05:26:14,197.5,51.04,101.49,0.4
2026-04-24 05:26:15,206.03,49.96,101.67,0.57
2026-04-24 05:26:16,208.38,49.95,100.56,0.51
2026-04-24 05:26:17,211.56,52.7,102.7,1.44
2026-04-24 05:26:18,194.83,48.22,104.13,0.34
2026-04-24 05:26:19,212.1,51.43,101.11,0.35
2026-04-24 05:26:20,191.75,50.53,103.15,0.63
2026-04-24 05:26:21,211.6,13.6,102.41,0.65
2026-04-24 05:26:22,195.59,46.42,104.05,0.44
2026-04-24 05:26:23,211.66,51.79,102.21,0.62
2026-04-24 05:26:24,185.56,52.95,103.78,0.59
2026-04-24 05:26:25,213.76,54.5,95.4,0.51
2026-04-24 05:26:26,198.53,46.63,103.58,0.66
2026-04-24 05:26:27,209.43,50.53,97.18,0.48
2026-04-24 05:26:28,213.7,50.66,97.33,0.44
2026-04-24 05:26:29,200.04,49.92,96.7,0.43
2026-04-24 05:26:30,208.55,45.2,104.91,0.65
2026-04-24 05:26:32,187.9,54.19,103.95,0.4
2026-04-24 05:26:33,189.09,52.04,101.81,0.64
2026-04-24 05:26:34,245.93,49.63,101.68,0.46
2026-04-24 05:26:35,196.45,53.87,102.92,0.98
2026-04-24 05:26:36,189.84,46.7,104.17,0.51
2026-04-24 05:26:37,187.72,50.77,102.56,0.6
2026-04-24 05:26:38,193.07,50.19,98.3,0.59
2026-04-24 05:26:39,188.08,54.6,97.34,0.4
2026-04-24 05:26:40,200.31,48.5,98.3,0.59
2026-04-24 05:26:41,210.42,46.41,97.08,0.64
2026-04-24 05:26:42,208.31,53.3,79.42,0.55
2026-04-24 05:26:43,211.05,54.0,97.7,0.4
2026-04-24 05:26:44,196.88,49.51,100.89,0.7
2026-04-24 05:26:45,199.89,47.35,98.36,0.54
2026-04-24 05:26:46,212.96,52.12,99.23,0.68
2026-04-24 05:26:47,199.72,47.9,98.01,0.44
2026-04-24 05:26:48,202.26,54.19,98.64,0.54
2026-04-24 05:26:49,195.03,53.41,102.79,0.64
2026-04-24 05:26:50,199.97,46.31,101.35,0.63
2026-04-24 05:26:51,212.59,53.38,98.65,0.59
2026-04-24 05:26:52,200.46,53.81,95.85,0.33
2026-04-24 05:26:53,194.81,54.31,103.98,0.51
2026-04-24 05:26:54,201.71,50.01,95.84,0.99
2026-04-24 05:26:56,193.2,53.8,96.82,0.46
2026-04-24 05:26:57,207.69,51.71,95.27,0.67
2026-04-24 05:26:58,214.64,52.84,75.46,0.66
2026-04-24 05:26:59,207.77,28.98,95.77,0.42
2026-04-24 05:27:00,190.58,46.15,97.69,0.68
2026-04-24 05:27:01,203.42,48.3,97.77,0.35
2026-04-24 05:27:02,204.92,49.8,95.09,0.42
2026-04-24 05:27:03,186.26,47.3,98.08,0.35
2026-04-24 05:27:04,213.15,51.14,97.42,0.68
2026-04-24 05:27:05,213.3,50.84,102.4,0.68
2026-04-24 05:27:06,197.24,49.78,102.36,0.45
2026-04-24 05:27:07,214.8,33.07,101.92,0.36
2026-04-24 05:27:08,198.69,45.16,99.73,0.34
2026-04-24 05:27:09,201.25,50.8,99.44,0.31
2026-04-24 05:27:10,197.35,45.07,95.57,0.45
2026-04-24 05:27:11,187.93,47.92,99.53,0.65
2026-04-24 05:27:12,190.06,47.69,104.12,0.31
2026-04-24 05:27:13,199.0,50.93,97.25,0.53
2026-04-24 05:27:14,214.44,46.78,96.3,0.37
2026-04-24 05:27:15,209.55,45.15,99.93,0.66
2026-04-24 05:27:16,203.6,47.79,102.96,0.62
2026-04-24 05:27:18,207.32,53.57,104.16,0.57
2026-04-24 05:27:19,187.87,50.63,96.0,0.36
2026-04-24 05:27:20,186.46,47.08,103.58,0.47
2026-04-24 05:27:21,207.01,45.13,104.48,0.57
2026-04-24 05:27:22,207.97,50.94,99.19,0.66
2026-04-24 05:27:23,198.04,46.3,100.61,0.6
2026-04-24 05:27:24,192.67,52.14,99.0,0.38
2026-04-24 05:27:25,205.16,50.72,99.35,0.63
2026-04-24 05:27:26,199.98,54.98,102.26,0.65
2026-04-24 05:27:27,199.19,50.62,102.6,0.49
2026-04-24 05:27:28,209.65,51.09,99.9,0.51
2026-04-24 05:27:29,214.99,52.21,101.92,0.37
2026-04-24 05:27:30,198.17,46.51,100.74,0.6
2026-04-24 05:27:31,185.32,50.85,65.04,0.51
2026-04-24 05:27:32,200.96,48.77,100.8,0.56
2026-04-24 05:27:34,197.98,45.93,99.49,0.48
2026-04-24 05:27:35,195.12,53.8,95.48,0.62
2026-04-24 05:27:36,185.38,50.8,99.7,0.52
2026-04-24 05:27:37,212.72,49.65,95.81,0.39
2026-04-24 05:27:38,186.54,47.15,104.47,0.6
2026-04-24 05:27:39,185.02,47.59,97.98,0.38
2026-04-24 05:27:40,189.79,54.03,95.64,0.62
2026-04-24 05:27:41,207.71,45.3,100.05,0.56
2026-04-24 05:27:42,199.25,48.59,95.62,0.66
2026-04-24 05:27:43,192.25,46.75,101.72,0.55
2026-04-24 05:27:44,188.23,52.38,101.47,0.58
2026-04-24 05:27:45,198.42,53.44,73.61,0.39
2026-04-24 05:27:46,187.03,51.97,99.9,0.59
2026-04-24 05:27:47,202.73,50.3,98.91,0.39
2026-04-24 05:27:48,193.35,51.07,103.76,0.31
2026-04-24 05:27:49,206.98,54.8,103.79,0.35
2026-04-24 05:27:50,193.02,51.03,96.48,0.51
2026-04-24 05:27:51,210.45,47.1,100.57,0.99
2026-04-24 05:27:52,198.74,48.95,101.78,0.63
2026-04-24 05:27:54,197.07,51.73,96.23,1.44
2026-04-24 05:27:55,186.89,49.13,97.59,0.34
2026-04-24 05:27:56,202.7,54.21,96.02,0.66
2026-04-24 05:27:57,198.59,49.82,102.43,0.68
2026-04-24 05:27:58,204.58,54.86,70.49,0.39
2026-04-24 05:27:59,213.74,50.41,97.01,0.42
2026-04-24 05:28:00,190.81,48.12,103.65,0.55
2026-04-24 05:28:01,211.4,50.39,103.04,0.51
2026-04-24 05:28:02,196.06,47.67,97.99,0.63
2026-04-24 05:28:03,197.73,45.85,95.6,0.53
2026-04-24 05:28:04,209.45,52.76,102.7,0.41
2026-04-24 05:28:05,189.37,49.19,99.58,0.51
2026-04-24 05:28:06,194.68,46.98,81.21,0.53
2026-04-24 05:28:07,196.03,46.84,97.97,0.36
2026-04-24 05:28:09,190.19,52.25,98.39,0.63
2026-04-24 05:28:10,200.82,48.76,99.12,0.36
